* Measurement data measured by REW V5.31.3
* Source: Pro Tools Audio Bridge 16, Pro Tools Audio Bridge 16, 2, volume: no control
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 10, 2024 11:14:11 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Cat Matching Test Real Dec 10
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
309.814477, 101.022, -119.7642
310.180688, 101.001, -120.0696
310.546899, 100.979, -120.3400
310.913110, 100.962, -120.5991
311.279321, 100.948, -120.8671
311.645532, 100.934, -121.1497
312.011743, 100.915, -121.4337
312.377953, 100.888, -121.6916
312.744164, 100.852, -121.8941
313.110375, 100.811, -122.0294
313.476586, 100.770, -122.1141
313.842797, 100.732, -122.1872
314.209008, 100.695, -122.2841
314.575219, 100.658, -122.4104
314.941430, 100.620, -122.5370
315.307641, 100.585, -122.6250
315.673852, 100.562, -122.6620
316.040063, 100.557, -122.6821
316.406274, 100.565, -122.7473
316.772485, 100.573, -122.9008
317.138696, 100.564, -123.1279
317.504907, 100.524, -123.3506
317.871118, 100.449, -123.4602
318.237329, 100.352, -123.3658
318.603540, 100.254, -123.0392
318.969751, 100.179, -122.5346
319.335962, 100.144, -121.9755
319.702173, 100.155, -121.5110
320.068384, 100.204, -121.2598
320.434595, 100.271, -121.2642
320.800806, 100.335, -121.4780
321.167017, 100.382, -121.7896
321.533228, 100.405, -122.0729
321.899439, 100.412, -122.2462
322.265650, 100.413, -122.3112
322.631861, 100.418, -122.3497
322.998072, 100.425, -122.4727
323.364282, 100.425, -122.7565
323.730493, 100.410, -123.2074
324.096704, 100.374, -123.7719
324.462915, 100.320, -124.3723
324.829126, 100.249, -124.9333
325.195337, 100.166, -125.3789
325.561548, 100.069, -125.6158
325.927759, 99.965, -125.5382
326.293970, 99.870, -125.0763
326.660181, 99.809, -124.2744
327.026392, 99.800, -123.3288
327.392603, 99.843, -122.5189
327.758814, 99.908, -122.0559
328.125025, 99.960, -121.9626
328.491236, 99.976, -122.0763
328.857447, 99.963, -122.1613
329.223658, 99.951, -122.0598
329.589869, 99.978, -121.7978
329.956080, 100.062, -121.5690
330.322291, 100.187, -121.5970
330.688502, 100.315, -121.9826
331.054713, 100.407, -122.6534
331.420924, 100.440, -123.4252
331.787135, 100.416, -124.1075
332.153346, 100.354, -124.5874
332.519557, 100.278, -124.8607
332.885768, 100.209, -125.0020
333.251979, 100.153, -125.1014
333.618190, 100.110, -125.2151
333.984401, 100.078, -125.3535
334.350612, 100.051, -125.5059
334.716822, 100.027, -125.6627
335.083033, 100.001, -125.8198
335.449244, 99.966, -125.9648
335.815455, 99.918, -126.0674
336.181666, 99.858, -126.0875
336.547877, 99.795, -126.0015
336.914088, 99.742, -125.8252
337.280299, 99.709, -125.6166
337.646510, 99.698, -125.4451
338.012721, 99.703, -125.3521
338.378932, 99.713, -125.3263
338.745143, 99.723, -125.3159
339.111354, 99.731, -125.2688
339.477565, 99.742, -125.1753
339.843776, 99.761, -125.0864
340.209987, 99.784, -125.0892
340.576198, 99.803, -125.2534
340.942409, 99.802, -125.5830
341.308620, 99.773, -126.0040
341.674831, 99.717, -126.3982
342.041042, 99.649, -126.6621
342.407253, 99.587, -126.7633
342.773464, 99.545, -126.7539
343.139675, 99.523, -126.7275
343.505886, 99.505, -126.7452
343.872097, 99.473, -126.7847
344.238308, 99.416, -126.7499
344.604519, 99.340, -126.5344
344.970730, 99.264, -126.0975
345.336941, 99.213, -125.5056
345.703151, 99.198, -124.9075
346.069362, 99.217, -124.4542
346.435573, 99.256, -124.2246
346.801784, 99.298, -124.2041
347.167995, 99.331, -124.3201
347.534206, 99.353, -124.4890
347.900417, 99.360, -124.6454
348.266628, 99.356, -124.7417
348.632839, 99.341, -124.7400
348.999050, 99.324, -124.6165
349.365261, 99.315, -124.3824
349.731472, 99.326, -124.1016
350.097683, 99.359, -123.8767
350.463894, 99.408, -123.8018
350.830105, 99.458, -123.9122
351.196316, 99.494, -124.1667
351.562527, 99.509, -124.4751
351.928738, 99.503, -124.7457
352.294949, 99.481, -124.9246
352.661160, 99.452, -125.0027
353.027371, 99.418, -124.9958
353.393582, 99.384, -124.9194
353.759793, 99.352, -124.7820
354.126004, 99.327, -124.5984
354.492215, 99.314, -124.4044
354.858426, 99.315, -124.2480
355.224637, 99.322, -124.1592
355.590848, 99.329, -124.1226
355.957059, 99.329, -124.0803
356.323270, 99.325, -123.9684
356.689481, 99.327, -123.7627
357.055691, 99.343, -123.5002
357.421902, 99.374, -123.2568
357.788113, 99.415, -123.0967
358.154324, 99.457, -123.0353
358.520535, 99.494, -123.0436
358.886746, 99.529, -123.0863
359.252957, 99.564, -123.1576
359.619168, 99.604, -123.2841
359.985379, 99.642, -123.4901
360.351590, 99.669, -123.7578
360.717801, 99.680, -124.0186
361.084012, 99.677, -124.1885
361.450223, 99.672, -124.2245
361.816434, 99.677, -124.1599
362.182645, 99.699, -124.0874
362.548856, 99.730, -124.0952
362.915067, 99.758, -124.2087
363.281278, 99.771, -124.3794
363.647489, 99.771, -124.5273
364.013700, 99.767, -124.6034
364.379911, 99.770, -124.6232
364.746122, 99.785, -124.6497
365.112333, 99.810, -124.7395
365.478544, 99.834, -124.8999
365.844755, 99.853, -125.0876
366.210966, 99.867, -125.2500
366.577177, 99.885, -125.3689
366.943388, 99.913, -125.4775
367.309599, 99.949, -125.6340
367.675810, 99.984, -125.8772
368.042020, 100.009, -126.1982
368.408231, 100.017, -126.5438
368.774442, 100.008, -126.8474
369.140653, 99.990, -127.0627
369.506864, 99.976, -127.1860
369.873075, 99.974, -127.2570
370.239286, 99.991, -127.3445
370.605497, 100.023, -127.5216
370.971708, 100.064, -127.8369
371.337919, 100.098, -128.2935
371.704130, 100.116, -128.8422
372.070341, 100.108, -129.3944
372.436552, 100.075, -129.8505
372.802763, 100.024, -130.1337
373.168974, 99.967, -130.2136
373.535185, 99.917, -130.1128
373.901396, 99.884, -129.8965
374.267607, 99.873, -129.6589
374.633818, 99.886, -129.5096
375.000029, 99.915, -129.5543
375.366240, 99.947, -129.8618
375.732451, 99.964, -130.4264
376.098662, 99.951, -131.1539
376.464873, 99.905, -131.8900
376.831084, 99.835, -132.4872
377.197295, 99.763, -132.8763
377.563506, 99.704, -133.0925
377.929717, 99.658, -133.2214
378.295928, 99.612, -133.2986
378.662139, 99.551, -133.2527
379.028350, 99.478, -132.9504
379.394560, 99.420, -132.3301
379.760771, 99.411, -131.5225
380.126982, 99.463, -130.8344
380.493193, 99.552, -130.5652
380.859404, 99.631, -130.8074
381.225615, 99.662, -131.3989
381.591826, 99.635, -132.0432
381.958037, 99.576, -132.4946
382.324248, 99.524, -132.7019
382.690459, 99.507, -132.8170
383.056670, 99.517, -133.0476
383.422881, 99.521, -133.4714
383.789092, 99.488, -133.9709
384.155303, 99.412, -134.3198
384.521514, 99.315, -134.3479
384.887725, 99.233, -134.0659
385.253936, 99.191, -133.6687
385.620147, 99.186, -133.3987
385.986358, 99.192, -133.3824
386.352569, 99.182, -133.5723
386.718780, 99.144, -133.8103
387.084991, 99.081, -133.9373
387.451202, 99.011, -133.8655
387.817413, 98.945, -133.5872
388.183624, 98.893, -133.1348
388.549835, 98.860, -132.5498
388.916046, 98.850, -131.8906
389.282257, 98.871, -131.2612
389.648468, 98.920, -130.8099
390.014679, 98.982, -130.6704
390.380890, 99.033, -130.8815
390.747100, 99.048, -131.3455
391.113311, 99.017, -131.8560
391.479522, 98.951, -132.1797
391.845733, 98.878, -132.1592
392.211944, 98.834, -131.7897
392.578155, 98.840, -131.2190
392.944366, 98.894, -130.6561
393.310577, 98.973, -130.2454
393.676788, 99.047, -129.9990
394.042999, 99.101, -129.8276
394.409210, 99.137, -129.6289
394.775421, 99.172, -129.3733
395.141632, 99.222, -129.1327
395.507843, 99.292, -129.0314
395.874054, 99.372, -129.1550
396.240265, 99.445, -129.4895
396.606476, 99.501, -129.9325
396.972687, 99.543, -130.3641
397.338898, 99.582, -130.7246
397.705109, 99.627, -131.0454
398.071320, 99.677, -131.4094
398.437531, 99.718, -131.8718
398.803742, 99.731, -132.4010
399.169953, 99.709, -132.8853
399.536164, 99.657, -133.1970
399.902375, 99.598, -133.2719
400.268586, 99.557, -133.1541
400.634797, 99.546, -132.9766
401.001008, 99.566, -132.8885
401.367219, 99.603, -132.9861
401.733429, 99.639, -133.2889
402.099640, 99.661, -133.7598
402.465851, 99.659, -134.3293
402.832062, 99.629, -134.9062
403.198273, 99.573, -135.3792
403.564484, 99.502, -135.6355
403.930695, 99.438, -135.6069
404.296906, 99.408, -135.3248
404.663117, 99.428, -134.9347
405.029328, 99.498, -134.6389
405.395539, 99.596, -134.5939
405.761750, 99.691, -134.8381
406.127961, 99.758, -135.2980
406.494172, 99.786, -135.8485
406.860383, 99.778, -136.3812
407.226594, 99.745, -136.8408
407.592805, 99.699, -137.2239
407.959016, 99.648, -137.5521
408.325227, 99.595, -137.8447
408.691438, 99.543, -138.1039
409.057649, 99.492, -138.3154
409.423860, 99.446, -138.4556
409.790071, 99.407, -138.5037
410.156282, 99.382, -138.4629
410.522493, 99.376, -138.3792
410.888704, 99.391, -138.3363
411.254915, 99.414, -138.4155
411.621126, 99.428, -138.6362
411.987337, 99.417, -138.9216
412.353548, 99.378, -139.1262
412.719759, 99.327, -139.1158
413.085969, 99.290, -138.8625
413.452180, 99.294, -138.4841
413.818391, 99.340, -138.1841
414.184602, 99.412, -138.1252
414.550813, 99.482, -138.3395
414.917024, 99.530, -138.7393
415.283235, 99.553, -139.2017
415.649446, 99.563, -139.6570
416.015657, 99.569, -140.1185
416.381868, 99.576, -140.6448
416.748079, 99.574, -141.2666
417.114290, 99.552, -141.9420
417.480501, 99.503, -142.5688
417.846712, 99.435, -143.0409
418.212923, 99.361, -143.3079
418.579134, 99.297, -143.4050
418.945345, 99.253, -143.4358
419.311556, 99.226, -143.5201
419.677767, 99.203, -143.7363
420.043978, 99.170, -144.0886
420.410189, 99.115, -144.5071
420.776400, 99.037, -144.8763
421.142611, 98.946, -145.0852
421.508822, 98.862, -145.0796
421.875033, 98.803, -144.8955
422.241244, 98.778, -144.6455
422.607455, 98.782, -144.4585
422.973666, 98.797, -144.4124
423.339877, 98.805, -144.5046
423.706088, 98.792, -144.6746
424.072298, 98.756, -144.8506
424.438509, 98.704, -144.9852
424.804720, 98.641, -145.0625
425.170931, 98.574, -145.0841
425.537142, 98.509, -145.0549
425.903353, 98.452, -144.9836
426.269564, 98.406, -144.8894
426.635775, 98.373, -144.8009
427.001986, 98.351, -144.7400
427.368197, 98.336, -144.7073
427.734408, 98.326, -144.6884
428.100619, 98.320, -144.6779
428.466830, 98.321, -144.6956
428.833041, 98.323, -144.7732
429.199252, 98.317, -144.9172
429.565463, 98.294, -145.0822
429.931674, 98.252, -145.1882
430.297885, 98.201, -145.1780
430.664096, 98.155, -145.0706
431.030307, 98.120, -144.9580
431.396518, 98.089, -144.9355
431.762729, 98.046, -145.0114
432.128940, 97.979, -145.0779
432.495151, 97.896, -144.9739
432.861362, 97.824, -144.6047
433.227573, 97.796, -144.0369
433.593784, 97.825, -143.4818
433.959995, 97.896, -143.1595
434.326206, 97.972, -143.1478
434.692417, 98.019, -143.3439
435.058628, 98.027, -143.5504
435.424838, 98.007, -143.6130
435.791049, 97.987, -143.5215
436.157260, 97.984, -143.4092
436.523471, 97.992, -143.4475
436.889682, 97.993, -143.7124
437.255893, 97.963, -144.1272
437.622104, 97.899, -144.5120
437.988315, 97.813, -144.6930
438.354526, 97.733, -144.5992
438.720737, 97.680, -144.2860
439.086948, 97.659, -143.8706
439.453159, 97.662, -143.4377
439.819370, 97.676, -142.9998
440.185581, 97.700, -142.5397
440.551792, 97.739, -142.0851
440.918003, 97.795, -141.7344
441.284214, 97.861, -141.6013
441.650425, 97.916, -141.7261
442.016636, 97.943, -142.0347
442.382847, 97.940, -142.3801
442.749058, 97.918, -142.6329
443.115269, 97.898, -142.7561
443.481480, 97.892, -142.8069
443.847691, 97.901, -142.8674
444.213902, 97.914, -142.9648
444.580113, 97.923, -143.0576
444.946324, 97.932, -143.0945
445.312535, 97.953, -143.0889
445.678746, 97.992, -143.1350
446.044957, 98.043, -143.3430
446.411168, 98.085, -143.7466
446.777378, 98.101, -144.2664
447.143589, 98.086, -144.7561
447.509800, 98.047, -145.0909
447.876011, 98.001, -145.2305
448.242222, 97.957, -145.2148
448.608433, 97.918, -145.1027
448.974644, 97.879, -144.9155
449.340855, 97.846, -144.6482
449.707066, 97.831, -144.3357
450.073277, 97.848, -144.1018
450.439488, 97.893, -144.1207
450.805699, 97.944, -144.5015
451.171910, 97.975, -145.1942
451.538121, 97.966, -145.9998
451.904332, 97.926, -146.6779
452.270543, 97.879, -147.0891
452.636754, 97.855, -147.2778
453.002965, 97.857, -147.4225
453.369176, 97.863, -147.6748
453.735387, 97.836, -148.0195
454.101598, 97.757, -148.2705
454.467809, 97.637, -148.2013
454.834020, 97.522, -147.7260
455.200231, 97.457, -147.0100
455.566442, 97.461, -146.4004
455.932653, 97.514, -146.2007
456.298864, 97.570, -146.4889
456.665075, 97.597, -147.1204
457.031286, 97.584, -147.8625
457.397497, 97.541, -148.5353
457.763707, 97.482, -149.0663
458.129918, 97.415, -149.4520
458.496129, 97.340, -149.6852
458.862340, 97.263, -149.7324
459.228551, 97.197, -149.5896
459.594762, 97.161, -149.3552
459.960973, 97.160, -149.2207
460.327184, 97.173, -149.3516
460.693395, 97.167, -149.7560
461.059606, 97.116, -150.2592
461.425817, 97.019, -150.6047
461.792028, 96.904, -150.6130
462.158239, 96.804, -150.2910
462.524450, 96.737, -149.8079
462.890661, 96.695, -149.3467
463.256872, 96.655, -148.9635
463.623083, 96.604, -148.5856
463.989294, 96.553, -148.1300
464.355505, 96.520, -147.6243
464.721716, 96.518, -147.2115
465.087927, 96.534, -147.0304
465.454138, 96.545, -147.0875
465.820349, 96.535, -147.2444
466.186560, 96.507, -147.3235
466.552771, 96.483, -147.2429
466.918982, 96.481, -147.0691
467.285193, 96.497, -146.9434
467.651404, 96.511, -146.9446
468.017615, 96.501, -147.0161
468.383826, 96.461, -147.0139
468.750037, 96.408, -146.8281
469.116247, 96.368, -146.4810
469.482458, 96.356, -146.1196
469.848669, 96.367, -145.9043
470.214880, 96.379, -145.8848
470.581091, 96.375, -145.9724
470.947302, 96.353, -146.0143
471.313513, 96.331, -145.9075
471.679724, 96.327, -145.6724
472.045935, 96.353, -145.4371
472.412146, 96.399, -145.3473
472.778357, 96.444, -145.4724
473.144568, 96.463, -145.7737
473.510779, 96.447, -146.1377
473.876990, 96.396, -146.4387
474.243201, 96.325, -146.5925
474.609412, 96.249, -146.5809
474.975623, 96.183, -146.4449
475.341834, 96.132, -146.2524
475.708045, 96.094, -146.0586
476.074256, 96.061, -145.8800
476.440467, 96.029, -145.6949
476.806678, 95.999, -145.4675
477.172889, 95.974, -145.1809
477.539100, 95.961, -144.8589
477.905311, 95.962, -144.5566
478.271522, 95.972, -144.3267
478.637733, 95.983, -144.1826
479.003944, 95.987, -144.0901
479.370155, 95.986, -143.9922
479.736366, 95.984, -143.8533
480.102576, 95.992, -143.6865
480.468787, 96.010, -143.5459
480.834998, 96.035, -143.4841
481.201209, 96.055, -143.5116
481.567420, 96.061, -143.5870
481.933631, 96.051, -143.6433
482.299842, 96.032, -143.6292
482.666053, 96.012, -143.5366
483.032264, 95.999, -143.3987
483.398475, 95.995, -143.2649
483.764686, 95.997, -143.1736
484.130897, 96.001, -143.1409
484.497108, 96.003, -143.1644
484.863319, 95.999, -143.2316
485.229530, 95.985, -143.3223
485.595741, 95.962, -143.4087
485.961952, 95.928, -143.4591
486.328163, 95.887, -143.4470
486.694374, 95.845, -143.3599
487.060585, 95.805, -143.1985
487.426796, 95.772, -142.9705
487.793007, 95.750, -142.6873
488.159218, 95.744, -142.3718
488.525429, 95.757, -142.0703
488.891640, 95.787, -141.8483
489.257851, 95.824, -141.7604
489.624062, 95.852, -141.8098
489.990273, 95.858, -141.9282
490.356484, 95.838, -141.9980
490.722695, 95.800, -141.9102
491.088906, 95.767, -141.6296
491.455116, 95.758, -141.2271
491.821327, 95.781, -140.8486
492.187538, 95.828, -140.6370
492.553749, 95.880, -140.6555
492.919960, 95.916, -140.8627
493.286171, 95.924, -141.1403
493.652382, 95.905, -141.3486
494.018593, 95.871, -141.3816
494.384804, 95.841, -141.2069
494.751015, 95.830, -140.8793
495.117226, 95.847, -140.5187
495.483437, 95.885, -140.2571
495.849648, 95.929, -140.1777
496.215859, 95.959, -140.2805
496.582070, 95.964, -140.4890
496.948281, 95.944, -140.6965
497.314492, 95.910, -140.8220
497.680703, 95.878, -140.8501
498.046914, 95.860, -140.8304
498.413125, 95.856, -140.8354
498.779336, 95.859, -140.9067
499.145547, 95.856, -141.0283
499.511758, 95.839, -141.1376
499.877969, 95.805, -141.1620
500.244180, 95.762, -141.0543
500.610391, 95.716, -140.8081
500.976602, 95.676, -140.4535
501.342813, 95.648, -140.0425
501.709024, 95.637, -139.6340
502.075235, 95.643, -139.2849
502.441445, 95.665, -139.0405
502.807656, 95.699, -138.9282
503.173867, 95.739, -138.9526
503.540078, 95.777, -139.0947
503.906289, 95.806, -139.3149
504.272500, 95.817, -139.5560
504.638711, 95.807, -139.7490
505.004922, 95.776, -139.8236
505.371133, 95.731, -139.7300
505.737344, 95.683, -139.4607
506.103555, 95.643, -139.0615
506.469766, 95.619, -138.6135
506.835977, 95.610, -138.1941
507.202188, 95.613, -137.8423
507.568399, 95.624, -137.5543
507.934610, 95.644, -137.3114
508.300821, 95.678, -137.1135
508.667032, 95.726, -136.9890
509.033243, 95.781, -136.9688
509.399454, 95.832, -137.0496
509.765665, 95.867, -137.1790
510.131876, 95.885, -137.2787
510.498087, 95.890, -137.2915
510.864298, 95.892, -137.2172
511.230509, 95.900, -137.1113
511.596720, 95.913, -137.0444
511.962931, 95.923, -137.0526
512.329142, 95.924, -137.1169
512.695353, 95.915, -137.1838
513.061564, 95.900, -137.2046
513.427775, 95.887, -137.1637
513.793985, 95.880, -137.0757
514.160196, 95.881, -136.9602
514.526407, 95.885, -136.8210
514.892618, 95.893, -136.6499
515.258829, 95.907, -136.4482
515.625040, 95.928, -136.2429
515.991251, 95.954, -136.0750
516.357462, 95.979, -135.9666
516.723673, 95.996, -135.8990
517.089884, 96.006, -135.8235
517.456095, 96.017, -135.7039
517.822306, 96.038, -135.5566
518.188517, 96.075, -135.4515
518.554728, 96.122, -135.4608
518.920939, 96.163, -135.5945
519.287150, 96.185, -135.7737
519.653361, 96.185, -135.8655
520.019572, 96.177, -135.7605
520.385783, 96.182, -135.4431
520.751994, 96.216, -135.0092
521.118205, 96.283, -134.6128
521.484416, 96.372, -134.3838
521.850627, 96.466, -134.3796
522.216838, 96.551, -134.5942
522.583049, 96.618, -134.9983
522.949260, 96.664, -135.5601
523.315471, 96.680, -136.2341
523.681682, 96.664, -136.9360
524.047893, 96.616, -137.5408
524.414104, 96.549, -137.9237
524.780315, 96.488, -138.0294
525.146525, 96.456, -137.9209
525.512736, 96.463, -137.7571
525.878947, 96.497, -137.7001
526.245158, 96.534, -137.8164
526.611369, 96.551, -138.0505
526.977580, 96.541, -138.2795
527.343791, 96.513, -138.4011
527.710002, 96.483, -138.3978
528.076213, 96.465, -138.3381
528.442424, 96.461, -138.3201
528.808635, 96.464, -138.4038
529.174846, 96.462, -138.5845
529.541057, 96.450, -138.8114
529.907268, 96.428, -139.0269
530.273479, 96.398, -139.1895
530.639690, 96.364, -139.2732
531.005901, 96.331, -139.2583
531.372112, 96.302, -139.1359
531.738323, 96.288, -138.9276
532.104534, 96.292, -138.6992
532.470745, 96.315, -138.5435
532.836956, 96.344, -138.5322
533.203167, 96.363, -138.6709
533.569378, 96.359, -138.8892
533.935589, 96.331, -139.0757
534.301800, 96.287, -139.1349
534.668011, 96.242, -139.0336
535.034222, 96.209, -138.8093
535.400433, 96.195, -138.5388
535.766644, 96.194, -138.2908
536.132854, 96.200, -138.0969
536.499065, 96.207, -137.9561
536.865276, 96.211, -137.8579
537.231487, 96.211, -137.7993
537.597698, 96.206, -137.7812
537.963909, 96.193, -137.7902
538.330120, 96.168, -137.7861
538.696331, 96.136, -137.7087
539.062542, 96.103, -137.5037
539.428753, 96.083, -137.1560
539.794964, 96.088, -136.7074
540.161175, 96.121, -136.2435
540.527386, 96.178, -135.8564
540.893597, 96.247, -135.6038
541.259808, 96.314, -135.4885
541.626019, 96.366, -135.4659
541.992230, 96.403, -135.4683
542.358441, 96.426, -135.4346
542.724652, 96.447, -135.3350
543.090863, 96.476, -135.1821
543.457074, 96.521, -135.0278
543.823285, 96.582, -134.9410
544.189496, 96.652, -134.9757
544.555707, 96.719, -135.1401
544.921918, 96.771, -135.3879
545.288129, 96.805, -135.6377
545.654340, 96.825, -135.8135
546.020551, 96.842, -135.8870
546.386762, 96.868, -135.8936
546.752973, 96.906, -135.9089
547.119184, 96.951, -135.9980
547.485394, 96.996, -136.1754
547.851605, 97.033, -136.4060
548.217816, 97.064, -136.6418
548.584027, 97.095, -136.8625
548.950238, 97.129, -137.0873
549.316449, 97.164, -137.3481
549.682660, 97.194, -137.6534
550.048871, 97.214, -137.9749
550.415082, 97.224, -138.2704
550.781293, 97.231, -138.5227
551.147504, 97.240, -138.7570
551.513715, 97.251, -139.0161
551.879926, 97.259, -139.3175
552.246137, 97.258, -139.6274
552.612348, 97.249, -139.8843
552.978559, 97.242, -140.0508
553.344770, 97.247, -140.1572
553.710981, 97.267, -140.2893
554.077192, 97.294, -140.5295
554.443403, 97.311, -140.8937
554.809614, 97.306, -141.3163
555.175825, 97.276, -141.6915
555.542036, 97.233, -141.9391
555.908247, 97.193, -142.0492
556.274458, 97.169, -142.0801
556.640669, 97.160, -142.1108
557.006880, 97.163, -142.1902
557.373091, 97.168, -142.3160
557.739302, 97.173, -142.4564
558.105513, 97.179, -142.5862
558.471723, 97.189, -142.7095
558.837934, 97.203, -142.8574
559.204145, 97.219, -143.0629
559.570356, 97.230, -143.3367
559.936567, 97.229, -143.6555
560.302778, 97.216, -143.9713
560.668989, 97.195, -144.2360
561.035200, 97.176, -144.4316
561.401411, 97.169, -144.5908
561.767622, 97.178, -144.7878
562.133833, 97.196, -145.1000
562.500044, 97.209, -145.5554
562.866255, 97.202, -146.1045
563.232466, 97.168, -146.6360
563.598677, 97.114, -147.0356
563.964888, 97.056, -147.2559
564.331099, 97.014, -147.3514
564.697310, 96.991, -147.4507
565.063521, 96.978, -147.6686
565.429732, 96.955, -148.0308
565.795943, 96.905, -148.4603
566.162154, 96.827, -148.8363
566.528365, 96.733, -149.0739
566.894576, 96.640, -149.1733
567.260787, 96.556, -149.2009
567.626998, 96.479, -149.2180
567.993209, 96.400, -149.2220
568.359420, 96.318, -149.1522
568.725631, 96.242, -148.9536
569.091842, 96.185, -148.6431
569.458053, 96.154, -148.3142
569.824263, 96.143, -148.0718
570.190474, 96.135, -147.9537
570.556685, 96.115, -147.9095
570.922896, 96.082, -147.8521
571.289107, 96.044, -147.7292
571.655318, 96.008, -147.5549
572.021529, 95.977, -147.3756
